order_item_id,order_id,product_id,quantity,price_sold
19176,10891,1062,1,104.37
19177,10892,1731,1,1824.78
19178,10893,377,3,509.73
19179,10894,1938,1,202.85
19180,10895,2041,3,185.9
19181,10896,2468,2,132.49
19182,10897,711,3,335.41
19183,10898,1393,3,331.93
19184,10898,210,1,131.94
19185,10898,1202,1,250.53
19186,10899,2138,1,291.2
19187,10899,550,1,236.93
19188,10899,2373,1,360.84
19189,10899,1019,1,333.61
19190,10900,1407,1,130.3
19191,10901,1209,1,491.55
19192,10901,1305,1,291.58
19193,10902,2364,1,500.18
19194,10903,1830,1,184.28
19195,10903,2383,1,586.29
19196,10904,4,1,290.72
19197,10905,146,1,667.66
19198,10906,2223,1,112.99
19199,10907,1471,2,578.78
19200,10908,2309,2,210.9
19201,10908,2041,1,409.28
19202,10908,1361,1,446.89
19203,10909,1757,1,555.04
19204,10909,1473,2,153.82
19205,10910,751,1,363.69
19206,10910,1881,1,177.88
19207,10911,91,1,792.8
19208,10911,1002,1,212.68
19209,10912,773,1,692.13
19210,10913,1961,1,219.17
19211,10914,2108,3,396.28
19212,10914,295,1,289.54
19213,10914,610,1,463.96
19214,10914,1884,2,318.58
19215,10915,612,1,147.35
19216,10916,1084,1,457.47
19217,10916,2488,2,137.02
19218,10916,1989,2,497.91
19219,10917,1059,1,116.01
19220,10918,817,1,242.4
19221,10919,47,1,231.09
19222,10920,106,1,149.83
19223,10921,463,1,289.35
19224,10921,281,1,246.26
19225,10922,798,2,202.36
19226,10923,161,1,360.63
19227,10924,725,1,427.91
19228,10924,1940,1,427.57
19229,10925,1167,2,843.93
19230,10926,1111,1,387.07
19231,10926,522,1,249.51
19232,10926,2441,1,869.03
19233,10927,366,1,120.85
19234,10928,131,1,253.67
19235,10929,1735,1,507.34
19236,10930,1190,1,931.95
19237,10930,2430,2,408.0
19238,10931,468,1,282.21
19239,10931,2350,1,607.76
19240,10931,1903,1,915.87
19241,10932,2500,3,222.23
19242,10933,880,1,417.1
19243,10934,617,3,417.12
19244,10935,764,1,510.22
19245,10936,1581,1,346.36
19246,10937,1876,1,1577.71
19247,10938,659,1,1038.81
19248,10939,900,1,611.13
19249,10939,187,1,327.9
19250,10939,472,2,232.6
19251,10940,1375,1,1230.03
19252,10941,1523,1,249.72
19253,10942,310,1,159.6
19254,10942,1071,1,420.61
19255,10943,139,1,182.37
19256,10943,1346,2,205.78
19257,10944,971,1,227.79
19258,10944,2263,2,342.67
19259,10944,1926,2,948.25
19260,10944,1877,1,353.07
19261,10945,1294,1,551.05
19262,10946,225,1,936.6
19263,10947,1481,1,215.89
19264,10947,459,2,438.74
19265,10947,448,2,1260.18
19266,10948,1638,1,416.19
19267,10949,1947,1,827.64
19268,10949,2420,1,866.1
19269,10949,2043,1,195.43
19270,10949,1981,1,1115.81
19271,10950,1862,1,892.88
19272,10951,2032,1,357.3
19273,10951,482,1,158.5
19274,10951,550,2,178.84
19275,10952,1756,1,326.05
19276,10953,2046,1,941.36
19277,10953,1819,1,188.97
19278,10954,38,1,447.09
19279,10954,573,1,290.87
19280,10954,337,2,361.36
19281,10955,814,1,178.6
19282,10955,1495,3,451.63
19283,10955,1548,1,236.23
19284,10956,2371,1,382.66
19285,10956,1659,1,543.66
19286,10957,913,1,890.1
19287,10957,1467,2,283.94
19288,10958,265,1,286.1
19289,10958,738,2,499.67
19290,10959,1767,2,383.6
19291,10960,678,1,255.46
19292,10961,294,3,877.22
19293,10961,296,1,307.37
19294,10961,10,1,421.08
19295,10961,1851,1,646.08
19296,10962,1845,1,542.5
19297,10963,288,1,433.97
19298,10963,1718,1,558.46
19299,10964,1649,1,852.55
19300,10965,842,2,411.41
19301,10965,2282,1,166.26
19302,10966,224,3,527.02
19303,10966,1003,1,401.98
19304,10967,1216,1,307.75
19305,10967,2471,1,238.4
19306,10968,1076,1,423.65
19307,10968,1820,1,306.04
19308,10969,324,1,332.82
19309,10969,1270,2,181.78
19310,10970,399,1,741.24
19311,10970,449,2,705.94
19312,10970,1530,1,375.46
19313,10971,652,1,327.33
19314,10971,2112,1,977.26
19315,10972,155,1,380.45
19316,10973,1335,1,262.37
19317,10973,1333,3,152.66
19318,10974,926,2,473.57
19319,10974,2030,2,328.48
19320,10975,2007,1,507.55
19321,10976,1173,1,951.87
19322,10976,36,1,396.32
19323,10977,1400,3,543.15
19324,10978,1801,2,346.65
19325,10979,785,1,751.53
19326,10979,1699,1,98.38
19327,10979,376,1,918.39
19328,10980,1255,1,308.51
19329,10981,1063,1,313.06
19330,10981,1287,1,672.99
19331,10982,2036,1,250.4
19332,10982,2241,1,240.16
19333,10983,1507,1,661.96
19334,10984,2310,1,163.83
19335,10985,670,1,136.02
19336,10986,968,2,801.88
19337,10987,365,1,375.68
19338,10987,2307,1,518.3
19339,10988,1333,1,1172.61
19340,10989,1248,1,251.6
19341,10989,1203,1,224.38
19342,10990,732,1,332.89
19343,10990,845,1,517.6
19344,10991,1805,1,534.35
19345,10991,1162,1,456.38
19346,10991,783,2,239.16
19347,10992,527,1,99.98
19348,10993,1513,2,491.16
19349,10994,1839,1,299.17
19350,10995,2094,2,386.08
19351,10996,2287,1,1317.41
19352,10996,1984,1,122.55
19353,10996,556,1,2159.9
19354,10997,2165,1,306.87
19355,10998,794,1,286.66
19356,10998,1697,2,438.2
19357,10998,2332,1,361.95
19358,10999,789,2,296.15
19359,11000,1012,1,171.96
19360,11001,95,3,322.34
19361,11001,1918,2,290.7
19362,11002,1685,1,294.42
19363,11002,2243,1,284.51
19364,11002,441,1,871.02
19365,11003,944,1,514.48
19366,11003,504,1,619.64
19367,11003,850,1,303.78
19368,11004,2091,2,225.7
19369,11005,2489,1,462.53
19370,11005,2465,1,219.76
19371,11005,401,1,829.94
19372,11006,2071,3,489.12
19373,11006,1554,1,1061.26
19374,11007,510,2,1271.47
19375,11007,571,1,124.84
19376,11008,201,1,1206.49
19377,11008,953,1,423.8
19378,11008,1762,1,126.31
19379,11009,2366,2,238.0
19380,11009,1416,1,261.7
19381,11010,230,1,546.12
19382,11011,1141,3,284.39
19383,11012,1347,1,467.32
19384,11012,1187,2,975.86
19385,11012,1418,2,407.48
19386,11012,2243,1,537.13
19387,11013,2432,2,226.62
19388,11014,1181,2,165.73
19389,11014,2480,1,334.34
19390,11015,2289,2,326.52
19391,11015,2231,1,397.23
19392,11015,840,1,523.27
19393,11016,103,1,340.7
19394,11017,210,1,742.96
19395,11017,625,1,283.41
19396,11017,170,1,582.68
19397,11018,1902,1,394.48
19398,11019,1096,1,650.57
19399,11019,686,2,433.16
19400,11019,1830,1,208.68
19401,11019,668,1,440.55
19402,11020,2207,1,646.35
19403,11021,26,1,370.83
19404,11022,762,1,206.84
19405,11022,751,1,157.98
19406,11023,1023,1,141.21
19407,11023,1909,3,462.38
19408,11024,343,2,367.53
19409,11025,269,3,447.19
19410,11025,1908,2,319.69
19411,11025,1571,2,638.34
19412,11025,666,1,514.43
19413,11026,494,1,369.1
19414,11026,852,1,432.05
19415,11027,852,1,880.29
19416,11028,2153,1,348.09
19417,11028,645,1,702.63
19418,11029,643,1,243.39
19419,11029,1509,1,154.08
19420,11030,2180,1,171.75
19421,11031,74,2,867.68
19422,11032,2345,1,469.79
19423,11032,655,1,342.3
19424,11033,736,2,441.73
19425,11033,535,2,449.59
19426,11034,1201,1,109.03
19427,11034,2078,1,493.9
19428,11035,420,1,519.01
19429,11035,1437,1,549.83
19430,11035,1367,1,626.2
19431,11036,1811,1,847.82
19432,11036,2369,1,430.87
19433,11037,1947,2,786.51
19434,11037,1200,1,169.91
19435,11037,2449,2,477.68
19436,11038,846,2,419.78
19437,11038,439,2,397.71
19438,11039,622,1,402.2
19439,11040,2007,2,507.79
19440,11040,259,1,478.62
19441,11041,612,3,191.61
19442,11041,1453,1,587.69
19443,11041,1242,2,404.13
19444,11042,1778,1,233.77
19445,11042,2069,2,411.61
19446,11043,1717,1,209.47
19447,11043,1309,3,296.32
19448,11044,1336,1,314.77
19449,11044,472,1,207.72
19450,11044,1303,1,657.84
19451,11044,334,1,528.84
19452,11045,2477,2,248.08
19453,11045,196,3,149.51
19454,11046,1301,1,162.39
19455,11046,331,2,295.35
19456,11046,1938,1,712.87
19457,11047,1825,1,513.9
19458,11048,1584,2,344.49
19459,11048,1914,2,445.01
19460,11048,1274,1,756.75
19461,11049,1796,1,345.51
19462,11050,422,1,1066.0
19463,11050,1538,2,732.59
19464,11051,33,1,358.5
19465,11051,1180,1,397.12
19466,11052,2048,1,428.66
19467,11053,748,1,508.45
19468,11053,37,1,447.99
19469,11054,863,1,830.49
19470,11055,263,1,370.27
19471,11055,2428,1,391.38
19472,11055,1184,1,426.72
19473,11056,2330,1,430.57
19474,11057,1307,1,950.29
19475,11057,2364,2,522.96
19476,11058,1261,1,245.09
19477,11058,413,2,420.05
19478,11058,1353,2,99.15
19479,11059,1698,1,329.55
19480,11060,2317,2,608.48
19481,11061,2145,1,289.58
19482,11061,1142,1,343.24
19483,11062,2077,1,779.45
19484,11063,1320,1,164.75
19485,11063,1130,2,76.86
19486,11064,513,1,828.63
19487,11065,1568,2,888.21
19488,11066,2173,2,201.86
19489,11066,762,1,286.02
19490,11066,1110,1,301.83
19491,11067,646,1,285.63
19492,11067,102,2,856.67
19493,11067,2311,2,411.74
19494,11068,46,1,254.12
19495,11069,786,1,1527.84
19496,11070,1490,2,489.45
19497,11070,1342,1,453.63
19498,11070,1560,2,406.63
19499,11071,1811,1,250.95
19500,11072,110,1,275.68
19501,11073,140,1,438.91
19502,11073,252,1,570.31
19503,11073,807,1,407.75
19504,11074,1207,1,1196.65
19505,11074,1548,1,316.67
19506,11074,2413,1,441.66
19507,11075,285,1,124.6
19508,11076,55,2,219.62
19509,11077,845,1,323.49
19510,11077,1036,1,183.01
19511,11078,2251,1,1407.94
19512,11079,1060,1,1547.07
19513,11080,2135,1,145.2
19514,11080,1207,1,430.71
19515,11080,1359,1,524.84
19516,11081,499,2,254.5
19517,11082,862,3,434.26
19518,11082,145,1,308.14
19519,11082,218,1,346.53
19520,11083,958,1,342.2
19521,11083,2171,2,1288.55
19522,11084,311,1,168.49
19523,11085,1230,1,942.33
19524,11086,986,1,208.17
19525,11087,365,1,786.73
19526,11087,2114,1,739.94
19527,11087,344,1,1019.97
19528,11088,1868,1,316.53
19529,11089,653,1,255.17
19530,11089,1944,1,268.63
19531,11090,1061,1,243.8
19532,11090,1916,1,295.39
19533,11091,1213,1,476.55
19534,11091,1326,1,203.67
19535,11092,1773,1,292.84
19536,11092,1064,3,456.19
19537,11092,2440,3,809.9
19538,11092,1562,2,539.95
19539,11093,2067,2,281.79
19540,11093,755,1,695.37
19541,11094,1209,1,159.36
19542,11095,1760,2,455.4
19543,11095,1044,1,196.21
19544,11095,283,2,619.0
19545,11095,456,1,231.23
19546,11096,1959,1,81.24
19547,11096,2132,1,273.56
19548,11097,1210,1,159.75
19549,11097,2354,2,474.43
19550,11098,641,1,899.3
19551,11099,738,1,468.74
19552,11099,1762,2,267.65
19553,11100,2069,1,663.09
19554,11100,1553,1,386.4
19555,11100,304,2,342.94
19556,11101,1784,1,249.8
19557,11101,205,1,427.07
19558,11101,1773,1,688.93
19559,11102,1792,1,1207.99
19560,11103,282,2,381.77
19561,11104,85,1,286.6
19562,11105,1002,1,196.2
19563,11105,2450,2,147.68
19564,11106,889,1,479.27
19565,11107,346,1,423.7
19566,11107,1985,2,491.96
19567,11107,978,1,1140.55
19568,11108,791,1,208.3
19569,11109,191,1,482.07
19570,11110,1203,1,330.05
19571,11111,972,1,502.07
19572,11112,1127,1,163.61
19573,11113,2320,2,366.6
19574,11113,2389,1,418.02
19575,11113,240,1,601.62
19576,11114,1933,1,254.67
19577,11114,2010,1,603.72
19578,11115,2044,1,264.5
19579,11116,1081,1,95.74
19580,11116,423,1,256.87
19581,11117,954,1,226.11
19582,11118,2185,1,491.62
19583,11118,391,1,633.87
19584,11119,21,2,831.19
19585,11120,1752,1,1174.43
19586,11121,1763,1,361.8
19587,11121,2413,1,172.79
19588,11122,2142,1,416.51
19589,11123,236,1,802.94
19590,11123,84,1,516.31
19591,11124,2368,1,517.08
19592,11124,286,1,536.14
19593,11125,1847,2,191.61
19594,11125,1315,1,518.39
19595,11126,535,1,322.27
19596,11126,2207,1,355.1
19597,11127,1673,1,271.17
19598,11128,1865,1,611.35
19599,11129,2060,1,293.45
19600,11129,1087,1,574.49
19601,11130,1503,2,267.48
19602,11130,568,1,1592.48
19603,11131,2056,2,903.63
19604,11132,1661,1,503.14
19605,11133,439,1,353.6
19606,11134,1505,1,366.09
19607,11134,2139,1,329.51
19608,11134,1624,1,284.88
19609,11134,1881,1,519.82
19610,11135,2474,1,1103.84
19611,11135,1415,1,1216.36
19612,11135,2373,1,887.58
19613,11136,1846,2,724.84
19614,11137,1953,1,336.29
19615,11137,63,1,343.08
19616,11138,2123,1,433.76
19617,11139,2487,1,968.77
19618,11140,1046,2,1277.21
19619,11141,2438,1,127.92
19620,11142,348,1,339.67
19621,11143,2101,1,285.71
19622,11143,1254,1,163.03
19623,11144,2168,1,119.36
19624,11145,1556,1,328.99
19625,11145,2170,1,535.51
19626,11146,2217,1,371.29
19627,11146,1828,1,1143.65
19628,11146,188,2,392.29
19629,11147,1592,3,393.64
19630,11148,578,2,163.9
19631,11149,883,1,360.25
19632,11149,691,1,381.25
19633,11150,736,1,254.5
19634,11151,754,1,609.53
19635,11151,1450,1,1490.66
19636,11151,902,1,377.18
19637,11152,1051,1,547.16
19638,11153,337,1,614.69
19639,11154,405,1,398.33
19640,11155,835,1,422.68
19641,11156,296,1,307.37
19642,11157,147,2,95.04
19643,11157,1515,1,516.64
19644,11157,90,1,369.11
19645,11158,799,2,202.63
19646,11159,20,1,497.21
19647,11159,553,2,210.7
19648,11160,1499,1,157.96
19649,11161,2072,2,1248.73
19650,11162,694,2,555.38
19651,11162,1138,1,548.11
19652,11162,2160,1,187.51
19653,11163,2039,1,1203.58
19654,11164,2101,1,194.21
19655,11165,611,1,375.97
19656,11165,2014,1,579.75
19657,11165,1639,1,269.36
19658,11165,162,2,158.13
19659,11166,2033,2,533.95
19660,11166,2188,1,484.7
19661,11167,794,1,424.79
19662,11167,1586,1,297.07
19663,11168,692,1,408.42
19664,11168,152,1,436.63
19665,11168,118,1,361.56
19666,11168,1883,2,883.31
19667,11169,1723,1,369.85
19668,11169,334,1,321.99
19669,11170,426,1,602.16
19670,11170,536,1,774.35
19671,11171,141,1,371.42
19672,11172,471,2,482.1
19673,11172,1341,1,834.17
19674,11172,1217,2,548.65
19675,11173,213,1,143.71
19676,11173,1174,2,557.27
19677,11173,2407,1,358.23
19678,11174,1835,2,216.0
19679,11174,900,2,469.28
19680,11175,339,2,465.25
19681,11176,7,1,423.24
19682,11177,1921,1,768.44
19683,11178,2017,1,414.48
19684,11179,2403,2,246.59
19685,11179,2317,1,759.13
19686,11179,809,1,254.4
19687,11180,992,1,568.13
19688,11181,361,1,231.68
19689,11181,1472,1,235.54
19690,11181,2184,1,203.32
19691,11181,56,1,609.2
19692,11182,2492,1,367.62
19693,11182,414,1,354.43
19694,11183,1538,1,100.73
19695,11183,2281,1,428.02
19696,11184,2009,1,284.15
19697,11185,1613,1,328.12
19698,11186,1801,1,286.92
19699,11187,784,2,304.31
19700,11187,366,1,887.18
19701,11188,1825,1,586.2
19702,11189,365,1,487.73
19703,11189,978,1,261.92
19704,11190,2397,3,551.11
19705,11190,935,1,573.53
19706,11190,260,1,325.2
19707,11190,949,2,1012.64
19708,11191,512,1,734.41
19709,11192,1814,2,245.19
19710,11193,163,1,217.9
19711,11193,2267,1,247.41
19712,11193,1917,1,365.89
19713,11194,1683,2,303.78
19714,11194,229,1,472.69
19715,11194,971,1,264.0
19716,11195,737,1,151.29
19717,11195,1088,1,363.29
19718,11195,593,1,254.2
19719,11195,507,2,537.34
19720,11196,2264,1,450.63
19721,11196,826,2,350.38
19722,11197,517,1,612.67
19723,11198,1122,1,767.62
19724,11198,1369,1,369.38
19725,11199,1923,1,276.5
19726,11200,737,1,201.71
19727,11200,2038,1,323.75
19728,11201,171,1,613.67
19729,11201,1177,1,390.53
19730,11202,1416,2,128.3
19731,11203,887,2,444.75
19732,11204,1937,1,208.61
19733,11205,2032,1,473.09
19734,11205,2080,1,553.24
19735,11206,694,2,462.31
19736,11207,1090,3,374.23
19737,11208,405,2,802.62
19738,11209,1330,1,377.45
19739,11209,1846,1,141.32
19740,11210,2297,1,414.83
19741,11210,304,1,395.47
19742,11210,2253,1,402.78
19743,11210,1635,3,235.54
19744,11211,825,1,655.28
19745,11212,576,1,280.37
19746,11213,2319,2,570.32
19747,11214,2364,1,318.86
19748,11214,942,1,755.63
19749,11215,1946,1,276.78
19750,11215,647,1,824.86
19751,11216,133,2,371.02
19752,11217,1434,1,140.05
19753,11217,814,1,436.98
19754,11218,925,1,710.1
19755,11219,2330,1,831.66
19756,11220,1914,1,199.59
19757,11221,2149,1,436.57
19758,11222,1498,1,297.44
19759,11222,1834,1,669.41
19760,11222,2302,1,290.54
19761,11223,1181,2,643.01
19762,11224,2426,1,372.01
19763,11225,1473,2,1304.59
19764,11226,626,1,249.06
19765,11226,1799,1,513.28
19766,11227,1967,1,204.75
19767,11228,2322,1,217.23
19768,11229,1560,1,1181.88
19769,11230,1422,1,375.77
19770,11230,865,1,587.67
19771,11230,659,1,207.97
19772,11231,357,1,493.15
19773,11232,2236,1,169.75
19774,11232,1724,2,159.63
19775,11233,1789,2,162.46
19776,11234,2273,1,92.13
19777,11234,454,1,707.62
19778,11234,1841,1,462.86
19779,11235,685,1,688.99
19780,11235,1989,3,442.05
19781,11235,978,2,267.16
19782,11236,397,1,337.53
19783,11237,2089,3,227.55
19784,11237,1038,1,705.23
19785,11238,34,1,271.41
19786,11238,1522,1,1238.21
19787,11239,1411,1,323.31
19788,11240,1352,2,89.64
19789,11240,246,1,330.89
19790,11241,73,1,207.74
19791,11242,821,1,191.77
19792,11242,131,1,205.85
19793,11242,2473,3,912.06
19794,11242,1790,1,363.61
19795,11243,2185,1,367.81
19796,11244,747,1,579.7
19797,11245,2319,1,540.13
19798,11245,315,1,608.13
19799,11246,1700,1,320.74
19800,11246,1391,1,565.81
19801,11247,145,2,774.08
19802,11248,979,1,1080.58
19803,11248,1938,2,124.41
19804,11249,651,1,857.36
19805,11250,1014,1,1614.71
19806,11251,2450,1,508.32
19807,11251,2130,2,199.74
19808,11252,705,1,339.87
19809,11253,1891,1,401.73
19810,11253,1610,1,261.6
19811,11254,21,1,798.68
19812,11254,1313,2,657.74
19813,11255,634,1,219.17
19814,11255,2008,2,493.07
19815,11255,220,1,158.19
19816,11256,1219,2,259.56
19817,11257,1105,1,169.07
19818,11257,1987,1,683.25
19819,11257,427,1,447.1
19820,11258,1785,1,583.51
19821,11258,2357,1,651.94
19822,11258,701,1,277.48
19823,11259,2086,1,709.03
19824,11260,718,1,170.02
19825,11261,1062,1,279.21
19826,11261,771,1,695.31
19827,11262,1882,1,242.25
19828,11262,75,1,882.92
19829,11263,2480,1,344.84
19830,11264,2422,1,765.59
19831,11265,1273,1,1250.84
19832,11265,320,2,228.76
19833,11265,1019,2,535.85
19834,11266,461,3,936.03
19835,11266,1347,3,363.53
19836,11267,541,1,648.25
19837,11267,370,1,127.84
19838,11267,814,2,413.72
19839,11267,1918,1,511.53
19840,11268,23,1,936.38
19841,11269,1235,2,341.94
19842,11270,1993,1,227.57
19843,11270,748,2,249.26
19844,11270,697,1,240.59
19845,11271,1272,2,143.67
19846,11272,1764,1,603.53
19847,11272,471,1,582.24
19848,11273,485,1,778.41
19849,11273,593,1,376.02
19850,11274,1172,1,260.88
19851,11275,2454,1,269.69
19852,11275,508,1,377.45
19853,11276,1931,1,434.21
19854,11277,677,1,1190.71
19855,11278,1602,1,156.99
19856,11278,2029,2,308.5
19857,11279,1370,1,532.86
19858,11279,977,1,728.42
19859,11279,1723,1,369.85
19860,11280,717,1,614.84
19861,11280,903,1,555.44
19862,11281,2431,1,366.86
19863,11281,1242,2,1526.91
19864,11282,156,1,139.67
19865,11283,356,2,360.94
19866,11283,1838,1,203.3
19867,11284,2295,2,516.44
19868,11285,832,2,431.15
19869,11285,1331,2,365.46
19870,11285,421,1,903.87
19871,11286,363,1,505.9
19872,11286,2418,1,683.43
19873,11287,1435,1,334.4
19874,11287,948,1,276.47
19875,11287,1452,1,172.72
19876,11288,245,1,252.7
19877,11289,665,1,223.42
19878,11289,1820,2,218.84
19879,11290,1757,1,1182.07
19880,11291,614,1,285.25
19881,11292,1588,1,537.66
19882,11293,1966,1,802.27
19883,11293,1893,1,63.39
19884,11294,1005,3,787.75
19885,11294,460,1,499.63
19886,11295,1029,1,693.12
19887,11295,534,1,71.99
19888,11295,1852,1,188.99
19889,11296,1207,1,465.23
19890,11297,2025,1,563.61
19891,11297,903,1,447.78
19892,11298,1139,2,386.72
19893,11299,1232,3,547.4
19894,11299,680,1,180.69
19895,11300,315,3,363.69
19896,11301,1801,1,700.03
19897,11302,2335,2,109.66
19898,11302,189,1,479.85
19899,11303,86,1,915.52
19900,11303,270,2,91.33
19901,11303,2335,1,534.62
19902,11304,17,1,246.34
19903,11305,377,1,341.72
19904,11306,1336,1,983.58
19905,11307,845,3,230.35
19906,11308,763,1,170.5
19907,11308,2124,2,145.79
19908,11309,510,2,446.47
19909,11310,1224,2,280.37
19910,11310,4,1,651.62
19911,11310,2403,2,157.38
19912,11311,2362,1,424.92
19913,11311,1107,1,285.03
19914,11311,1349,1,247.02
19915,11312,1042,1,347.7
19916,11312,2406,3,1161.42
19917,11313,2116,2,464.59
19918,11313,2009,1,284.15
19919,11314,526,1,370.79
19920,11315,1660,1,702.69
19921,11315,1851,2,379.06
19922,11316,1496,1,228.34
19923,11317,307,1,758.6
19924,11318,2262,1,790.15
19925,11319,2103,1,274.95
19926,11320,629,1,476.58
19927,11320,1563,1,443.95
19928,11320,1498,2,245.47
19929,11321,1222,1,859.15
19930,11322,2259,1,138.62
19931,11322,540,2,333.03
19932,11323,2149,2,839.87
19933,11323,770,1,267.47
19934,11324,848,1,220.53
19935,11324,2248,1,267.08
19936,11324,2359,1,115.88
19937,11325,1813,1,260.95
19938,11326,2101,1,364.12
19939,11327,2270,2,616.04
19940,11328,549,1,793.68
19941,11328,682,1,851.06
19942,11329,2203,1,448.13
19943,11330,335,1,271.3
19944,11330,1203,1,576.56
19945,11330,486,2,268.15
19946,11330,2026,1,194.8
19947,11331,217,1,453.57
19948,11331,935,1,606.31
19949,11332,1009,3,547.32
19950,11333,609,1,989.17
19951,11334,2307,1,312.22
19952,11335,1065,1,635.13
19953,11335,1189,1,447.09
19954,11336,1851,1,477.16
19955,11336,1798,1,792.95
19956,11337,2073,1,344.1
19957,11338,981,1,477.77
19958,11338,640,1,528.31
19959,11339,1444,1,626.88
19960,11339,1552,1,141.56
19961,11339,819,2,328.3
19962,11339,202,1,755.67
19963,11340,418,1,309.66
19964,11340,884,2,260.61
19965,11340,1623,1,332.28
19966,11341,2498,1,279.01
19967,11341,314,2,494.71
19968,11342,2166,1,569.54
19969,11342,2405,2,350.3
19970,11342,808,2,233.82
19971,11342,898,2,201.19
19972,11343,1907,1,568.4
19973,11344,2472,1,399.72
19974,11345,211,1,661.26
19975,11345,2047,1,920.46
19976,11346,1,1,456.97
19977,11347,1592,1,1988.4
19978,11347,1943,2,214.82
19979,11348,1452,1,112.16
19980,11349,1804,1,154.96
19981,11350,1636,1,636.12
19982,11351,2230,1,266.69
19983,11351,917,2,409.97
19984,11352,2319,1,1342.0
19985,11353,1658,1,240.05
19986,11354,1171,1,559.31
19987,11354,1342,1,198.24
19988,11354,1076,1,344.27
19989,11355,1229,1,476.64
19990,11355,194,1,595.37
19991,11355,1542,1,267.12
19992,11356,2477,1,339.86
19993,11357,1849,1,328.3
19994,11358,1051,1,381.49
19995,11359,2452,1,397.89
19996,11359,81,1,154.49
19997,11360,823,1,336.11
19998,11361,1615,1,402.82
19999,11362,2010,1,509.6
20000,11362,2162,1,332.55
20001,11362,1540,1,399.21
20002,11363,1813,1,930.22
20003,11363,410,3,392.04
20004,11364,1545,1,1677.34
20005,11365,474,1,583.34
20006,11366,1589,1,342.21
20007,11367,1281,1,310.76
20008,11367,36,1,259.88
20009,11368,562,3,885.76
20010,11368,1201,2,1199.34
20011,11369,842,1,157.27
20012,11370,1953,1,199.06
20013,11370,467,1,410.8
20014,11370,1998,1,618.85
20015,11370,1157,1,985.01
20016,11371,145,1,969.18
20017,11372,2019,1,223.45
20018,11373,18,1,664.75
20019,11373,150,1,94.89
20020,11373,1402,1,581.16
20021,11373,871,2,643.21
20022,11374,530,1,378.49
20023,11374,2469,1,213.51
20024,11375,296,2,164.88
20025,11375,2284,2,250.24
20026,11376,97,3,136.39
20027,11377,1535,3,418.23
20028,11378,2145,1,935.6
20029,11378,949,2,356.51
20030,11378,780,2,394.14
20031,11379,1232,2,162.91
20032,11379,472,1,346.87
20033,11380,1498,2,1840.54
20034,11381,619,1,377.02
20035,11382,1148,3,674.38
20036,11382,1657,1,283.02
20037,11382,2326,1,213.18
20038,11383,1359,1,230.46
20039,11384,1704,2,190.28
20040,11385,406,1,373.68
20041,11385,2121,1,337.84
20042,11386,924,1,525.96
20043,11387,1638,1,911.02
20044,11388,684,1,699.39
20045,11389,1786,1,293.34
20046,11390,2193,1,642.06
20047,11390,1473,1,534.64
20048,11390,866,1,808.94
20049,11391,2038,1,371.51
20050,11392,1445,2,224.03
20051,11392,1410,1,191.54
20052,11393,1646,1,149.62
20053,11393,976,2,611.61
20054,11393,1538,1,680.15
20055,11393,896,1,616.87
20056,11394,2029,1,705.58
20057,11394,1750,1,465.33
20058,11395,2490,1,272.2
20059,11396,1644,1,307.8
20060,11397,2364,1,165.63
20061,11397,1852,1,743.27
20062,11398,1217,3,312.79
20063,11398,2460,3,260.28
20064,11398,237,2,188.06
20065,11398,518,1,265.81
20066,11399,300,1,279.78
20067,11400,2203,2,545.06
20068,11401,1269,1,413.36
20069,11402,1890,1,710.63
20070,11402,2179,2,320.01
20071,11402,315,1,158.84
20072,11403,2389,2,295.59
20073,11403,678,1,242.57
20074,11404,1145,2,574.29
20075,11405,1488,1,361.01
20076,11405,1319,1,256.2
20077,11405,1643,2,301.01
20078,11406,792,1,588.25
20079,11407,1418,1,217.63
20080,11408,871,2,296.74
20081,11408,1275,1,216.21
20082,11409,1931,1,663.42
20083,11409,1514,2,290.78
20084,11409,1977,1,665.04
20085,11410,1032,1,600.29
20086,11411,1547,2,647.27
20087,11411,296,1,307.37
20088,11412,1390,1,381.08
20089,11412,2307,1,565.05
20090,11413,784,1,208.18
20091,11414,1226,1,535.11
20092,11414,2161,1,473.79
20093,11415,401,1,453.49
20094,11415,1907,1,579.68
20095,11415,1114,2,573.36
20096,11416,140,1,892.04
20097,11417,391,1,500.56
20098,11417,669,1,166.06
20099,11417,71,1,268.76
20100,11417,129,3,1139.12
20101,11418,2452,1,193.23
20102,11419,1397,1,695.87
20103,11419,1833,1,229.76
20104,11420,1966,1,282.32
20105,11421,46,1,321.22
20106,11422,564,1,132.24
20107,11422,484,2,1250.38
20108,11423,830,1,524.75
20109,11424,2362,1,257.77
20110,11425,88,1,277.36
20111,11426,1254,1,317.43
20112,11426,39,1,328.09
20113,11427,552,2,573.3
20114,11427,1606,2,258.27
20115,11428,447,1,312.76
20116,11429,14,3,1265.75
20117,11429,2401,2,261.89
20118,11430,2039,1,311.06
20119,11430,1401,1,237.08
20120,11431,1334,1,643.14
20121,11432,159,2,341.99
20122,11432,1546,1,344.77
20123,11433,96,1,491.33
20124,11434,2313,2,558.82
20125,11434,131,1,413.06
20126,11435,1201,2,458.85
20127,11435,1140,2,300.14
20128,11436,794,1,345.04
20129,11436,1313,1,1126.33
